Ruolo,Calciatore,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,FantaVoto
D,Goglichidze,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.5
C,Grassi,7.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.0
C,Haas,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
C,Henderson L.,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.5
C,Gyasi,6.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,5.5
C,Anjorin,7.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,8.0
A,Pellegri,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
A,Esposito Se.,7.5,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10.5
A,Colombo,7.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,9.5
A,Solbakken,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
P,De Gea,7.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
D,Biraghi,5.5,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,5.0
D,Gosens,6.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,5.5
D,Ranieri L.,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
D,Martinez Quarta,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
D,Dodo',7.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,6.5
D,Comuzzo,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
C,Cataldi,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
C,Mandragora,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
C,Ikone',0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
C,Bove,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.5
C,Adli,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
C,Colpani,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
A,Kean,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
A,Kouame',6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
A,Gudmundsson A.,7.5,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,13.5
P,Gollini,6.0,0.0,2.0,1.0,0.0,0,0.0,0.0,0.0,0.0,7.0
D,Sabelli,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
D,Bani,5.5,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,5.0
D,Martin,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
D,Vasquez,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
D,Zanoli,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
D,De Winter,5.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,4.5
C,Badelj,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
C,Thorsby,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
C,Malinovskyi,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
C,Frendrup,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
A,Pinamonti,5.5,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,5.0
A,Ekuban,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
A,Vitinha O.,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
A,Ekhator,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
P,Sommer,7.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0
D,Dimarco,7.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,9.5
D,Acerbi,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0
D,Bastoni,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
D,Darmian,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
D,Pavard,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0
D,Dumfries,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
D,Carlos Augusto,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
C,Zielinski,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
C,Barella,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.5
C,Calhanoglu,6.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,5.5
C,Mkhitaryan,5.5,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,5.0
C,Frattesi,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
C,Asllani,6.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,5.5
A,Martinez L.,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,7.5
A,Thuram,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
P,Di Gregorio,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.5
D,Bremer,7.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.0
D,Kalulu,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.5
D,Cambiaso,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.5
D,Savona,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.5
C,Locatelli,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
C,Weah,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
C,McKennie,5.5,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,5.0
C,Thuram K.,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
C,Koopmeiners,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
A,Vlahovic,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0
A,Gonzalez N.,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
A,Yildiz,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
P,Provedel,6.5,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.5
D,Patric,6.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,5.5
D,Marusic,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
D,Lazzari,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
D,Tavares N.,5.5,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,6.0
D,Gila,7.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10.0
C,Zaccagni,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
C,Guendouzi,5.5,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,5.0
C,Castrovilli,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
C,Rovella,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
C,Tchaouna,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
A,Pedro,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
A,Dia,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
A,Isaksen,6.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,5.5
A,Noslin,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
P,Falcone,7.5,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
D,Gallo,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.5
D,Guilbert,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,3.0
D,Baschirotto,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.5
D,Dorgu,6.5,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,9.0
D,Gaspar K.,7.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,6.5
D,Pelmard,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
C,Coulibaly L.,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
C,Rafia,5.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,4.5
C,Ramadani,6.5,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,7.0
C,Pierret,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
C,Tete Morente,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.5
A,Rebic,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
A,Banda,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
A,Krstovic,6.5,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9.5
A,Pierotti,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
P,Maignan,6.5,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
D,Hernandez T.,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
D,Gabbia,7.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10.0
D,Tomori,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
D,Emerson Royal,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
D,Pavlovic,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
C,Pulisic,7.5,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10.5
C,Loftus-Cheek,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
C,Fofana Y.,6.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,5.5
C,Chukwueze,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
C,Reijnders,7.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,8.0
A,Morata,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
A,Abraham,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
A,Leao,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
A,Okafor,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
P,Turati,6.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.0
D,Izzo,5.5,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,5.0
D,D'Ambrosio,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
D,Pereira P.,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
D,Kyriakopoulos,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
D,Mari',5.5,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,5.0
D,Carboni A.,5.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,4.5
C,Pessina,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.5
C,Maldini,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.5
C,Bianco,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.5
C,Bondo,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
C,Forson O.,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
A,Caprari,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
A,Djuric,6.5,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9.5
A,Mota,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
A,Maric,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
P,Meret,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
P,Caprile,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
D,Buongiorno,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.5
D,Di Lorenzo,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.5
D,Rrahmani,7.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.0
D,Olivera,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
C,Politano,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
C,Zambo Anguissa,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.5
C,Lobotka,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
C,McTominay,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.5
C,Gilmour,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
C,Folorunsho,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
C,Neres,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
A,Simeone,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
A,Lukaku,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0
A,Kvaratskhelia,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
P,Suzuki,6.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.0
D,Osorio,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
D,Balogh,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.5
D,Delprato,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
D,Coulibaly W.,4.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.5
C,Hernani,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
C,Sohm,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
C,Man,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.5
C,Bernabe',6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.5
C,Hainaut,7.5,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10.5
A,Mihaila,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
A,Cancellieri,4.5,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,3.5
A,Almqvist,7.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10.0
A,Bonny,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0
A,Haj Mohamed,7.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,8.0
P,Svilar,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.5
D,Mancini,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.5
D,N'Dicka,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
D,Celik,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.5
D,Angelino,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.5
D,Hermoso,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
C,Paredes,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
C,Pellegrini Lo.,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
C,Cristante,6.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,5.5
C,El Shaarawy,7.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,8.0
C,Kone' M.,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
C,Baldanzi,7.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10.0
C,Pisilli,6.5,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,6.0
A,Dybala,7.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,10.0
A,Soule',0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
A,Dovbyk,7.5,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,11.5
P,Milinkovic-Savic V.,6.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.0
D,Masina,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,6.5
D,Walukiewicz,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.5
D,Lazaro,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,7.5
D,Maripan,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.5
D,Sosa B.,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
D,Dembele' A.,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
C,Linetty,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
C,Tameze,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.5
C,Ilic,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.5
C,Ricci S.,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.5
C,Gineitis,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
A,Sanabria,6.0,1.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,6.0
A,Zapata D.,7.5,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10.5
A,Adams C.,7.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10.0
A,Njie,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
P,Okoye,6.0,0.0,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.0
D,Kabasele,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.0
D,Kamara H.,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
D,Bijol,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0
D,Toure' I.s.,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
D,Ehizibue,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
D,Zemura,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
D,Kristensen T.,5.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,4.5
C,Lovric,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
C,Karlstrom,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
C,Ekkelenkamp,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
A,Thauvin,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
A,Davis K.,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
