Ruolo,Calciatore,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,FantaVoto
A,Odgaard,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
A,Castro S.,7.5,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,11.5
A,Dallinga,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0
P,Scuffet,4.5,0.0,4.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5
D,Luperto,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
D,Mina,5.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,4.5
D,Augello,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
D,Zortea,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
D,Zappa,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0
D,Azzi,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.5
C,Deiola,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
C,Gaetano,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
C,Adopo,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
C,Marin,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
C,Makoumbou,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
A,Pavoletti,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
A,Piccoli,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
A,Luvumbo,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
A,Mutandwa,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
P,Audero,6.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.0
D,Goldaniga,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
D,Sergi Roberto,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.5
D,Moreno Alb.,5.5,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,5.0
D,Dossena,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.5
D,Iovine,5.5,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,5.0
D,Kempf,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
C,Mazzitelli,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
C,Strefezza,7.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,8.0
C,Da Cunha,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
C,Perrone,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
C,Braunoder,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
C,Fadera,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
C,Paz N.,7.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.0
A,Belotti,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
A,Cutrone,7.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10.0
P,Vasquez D.,7.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.5
D,Pezzella Giu.,7.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.0
D,Ismajli,7.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.0
D,Viti,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.5
D,Goglichidze,7.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.0
C,Grassi,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
C,Haas,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
C,Henderson L.,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.5
C,Gyasi,7.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.0
C,Maleh,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.5
C,Anjorin,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
A,Pellegri,6.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,5.5
A,Esposito Se.,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
A,Colombo,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
A,Ekong,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
P,De Gea,6.5,0.0,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.5
D,Biraghi,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
D,Gosens,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.5
D,Ranieri L.,4.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.5
D,Martinez Quarta,6.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9.0
D,Pongracic,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
D,Dodo',6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.5
C,Cataldi,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
C,Mandragora,6.5,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,7.0
C,Sottil,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
C,Ikone',5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
C,Bove,6.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,5.5
C,Adli,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
C,Colpani,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
C,Richardson,5.5,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,5.0
A,Kean,7.5,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10.5
P,Gollini,6.5,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
D,Sabelli,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
D,Martin,7.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.0
D,Vasquez,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.5
D,De Winter,6.5,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,9.0
D,Vogliacco,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
C,Badelj,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
C,Thorsby,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
C,Malinovskyi,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.5
C,Frendrup,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
C,Bohinen,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
A,Pinamonti,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
A,Ekuban,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
A,Vitinha O.,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,7.5
A,Ekhator,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
P,Sommer,6.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0
D,Dimarco,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.5
D,De Vrij,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
D,Darmian,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
D,Pavard,5.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,4.5
D,Dumfries,7.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,9.5
D,Carlos Augusto,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,7.5
C,Zielinski,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
C,Mkhitaryan,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
C,Frattesi,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
C,Asllani,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
A,Correa,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
A,Martinez L.,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
A,Arnautovic,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
A,Thuram,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
A,Taremi,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
P,Perin,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
D,Bremer,6.5,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,6.0
D,Kalulu,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
D,Cambiaso,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
D,Gatti,7.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.0
C,Locatelli,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
C,Fagioli,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0
C,Weah,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
C,Douglas Luiz,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
C,Thuram K.,6.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,5.5
C,Koopmeiners,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
A,Vlahovic,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
A,Gonzalez N.,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
A,Yildiz,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.5
A,Mbangula,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
P,Provedel,6.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0
D,Romagnoli,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
D,Marusic,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
D,Lazzari,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
D,Tavares N.,7.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.0
D,Gila,5.5,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,5.0
C,Vecino,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
C,Zaccagni,7.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,9.0
C,Guendouzi,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
C,Castrovilli,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
C,Rovella,6.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,5.5
C,Tchaouna,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
A,Dia,7.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10.0
A,Castellanos,7.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10.0
A,Isaksen,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
A,Noslin,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
P,Falcone,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
D,Gallo,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
D,Guilbert,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.5
D,Baschirotto,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
D,Gaspar K.,7.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.0
C,Coulibaly L.,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
C,Berisha M.,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
C,Oudin,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
C,Rafia,6.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,5.5
C,Ramadani,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
C,Pierret,5.5,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,5.0
C,Tete Morente,5.5,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,5.0
A,Rebic,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.5
A,Krstovic,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.5
A,Pierotti,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
P,Maignan,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
D,Hernandez T.,7.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10.0
D,Gabbia,6.5,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,6.0
D,Emerson Royal,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
D,Pavlovic,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.5
C,Pulisic,7.5,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,11.5
C,Loftus-Cheek,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.5
C,Fofana Y.,7.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10.0
C,Chukwueze,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
C,Musah,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
C,Reijnders,7.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.0
C,Zeroli,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
A,Morata,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
A,Abraham,7.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,10.0
A,Leao,7.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,8.0
A,Okafor,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
P,Turati,6.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0
D,Izzo,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,7.5
D,Pereira P.,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
D,Kyriakopoulos,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
D,Mari',6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.5
D,Carboni A.,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
C,Pessina,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.5
C,Maldini,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
C,Bianco,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
C,Bondo,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.5
A,Caprari,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
A,Djuric,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
A,Mota,7.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,9.5
P,Meret,7.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.5
D,Spinazzola,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
D,Buongiorno,7.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10.0
D,Di Lorenzo,7.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10.0
D,Rrahmani,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.5
D,Mazzocchi,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
D,Olivera,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
C,Politano,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.5
C,Zambo Anguissa,7.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.0
C,Lobotka,6.5,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,6.0
C,McTominay,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
C,Gilmour,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
C,Neres,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,7.5
A,Simeone,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
A,Lukaku,7.5,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,2.0,12.0
A,Kvaratskhelia,7.5,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,11.5
P,Chichizola,5.0,0.0,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0
D,Balogh,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
D,Circati,4.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.5
D,Delprato,6.5,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9.5
D,Coulibaly W.,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0
C,Hernani,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
C,Sohm,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
C,Man,7.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,8.0
C,Camara D.,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
C,Bernabe',6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
C,Hainaut,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
C,Keita M.,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,3.0
A,Mihaila,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,7.0
A,Cancellieri,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
A,Almqvist,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
A,Bonny,7.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10.0
P,Svilar,6.5,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
D,Mancini,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.5
D,N'Dicka,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
D,Celik,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
D,Angelino,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.5
D,Hermoso,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
C,Pellegrini Lo.,5.5,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,5.0
C,Cristante,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.5
C,El Shaarawy,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
C,Saelemaekers,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
C,Kone' M.,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.5
C,Baldanzi,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
C,Pisilli,6.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,5.5
A,Dybala,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.5
A,Shomurodov,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,-0.5
A,Dovbyk,7.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10.0
P,Milinkovic-Savic V.,7.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.0
D,Masina,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.5
D,Walukiewicz,6.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,5.5
D,Lazaro,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0
D,Vojvoda,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
D,Pedersen,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
D,Coco,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.5
D,Sosa B.,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
C,Linetty,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
C,Tameze,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
C,Ilic,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
C,Ricci S.,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
C,Gineitis,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
A,Zapata D.,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
A,Karamoh,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
A,Adams C.,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
P,Okoye,6.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.0
D,Kabasele,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
D,Kamara H.,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,7.5
D,Bijol,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
D,Ehizibue,6.5,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,6.0
D,Kristensen T.,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
D,Giannetti L.,5.5,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,5.0
C,Lovric,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
C,Zarraga,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.5
C,Payero,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
C,Karlstrom,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
C,Ekkelenkamp,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.5
A,Thauvin,8.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,14.0
A,Davis K.,7.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,7.5
